,MSSubClass,LotArea,LotShape,Neighborhood,NeighborhoodN,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,X1stFlrSF,X2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageArea,SalePrice
1249,75,9600,Reg,OldTown,7,2.5Unf,6,1917,1950,0,TA,BrkTil,Gd,Rec,319,416,735,Fa,1134,924,2058,0,1,1,TA,8,1,Gd,1950,Unf,396,11.77143616
1250,20,7200,Reg,NAmes,11,1Story,5,1950,1950,0,TA,CBlock,TA,BLQ,534,246,876,TA,988,0,988,0,1,0,TA,6,0,NA,1950,Unf,276,11.68687877
1251,20,11160,Reg,NAmes,11,1Story,7,1968,1968,0,Gd,CBlock,TA,ALQ,1065,1045,2110,Ex,2110,0,2110,1,2,1,Ex,8,1,TA,1968,Fin,522,12.4049235
1252,120,3136,IR1,NridgHt,10,1Story,7,2003,2003,163,Gd,PConc,Gd,Unf,0,1405,1405,Ex,1405,0,1405,0,2,0,Gd,6,1,Gd,2003,RFn,478,12.05379521
1253,20,9858,Reg,Mitchel,4,1Story,5,1968,1968,0,TA,CBlock,TA,BLQ,510,354,864,TA,874,0,874,1,1,0,TA,5,0,NA,1968,RFn,288,11.77528973
1254,60,17542,IR1,Veenker,2,2Story,7,1974,2003,0,Gd,CBlock,TA,LwQ,125,36,1192,TA,1516,651,2167,1,2,1,Gd,9,1,Gd,1974,RFn,518,12.59133505
1255,60,6931,Reg,Edwards,18,2Story,7,2003,2004,92,Gd,PConc,Gd,Unf,0,746,746,Ex,760,896,1656,0,2,1,Gd,7,1,Gd,2003,Fin,397,12.01612206
1256,50,6240,Reg,BrkSide,8,1.5Fin,6,1931,1950,0,TA,BrkTil,TA,LwQ,425,459,884,TA,959,408,1367,0,1,0,TA,6,1,Gd,1978,Unf,560,11.75587164
1257,20,14303,IR1,NoRidge,3,1Story,8,1994,1994,554,Gd,PConc,Gd,GLQ,1314,672,1986,Ex,1987,0,1987,1,2,0,Gd,7,1,TA,1994,Fin,691,12.6165253
1258,30,4060,Reg,Edwards,18,1Story,5,1922,1950,0,TA,PConc,Fa,Unf,0,864,864,Ex,864,0,864,0,1,0,TA,4,0,NA,NA,NA,0,11.51192496
1259,80,9587,IR1,Gilbert,19,SLvl,7,2005,2005,182,Gd,PConc,Gd,GLQ,655,201,856,Ex,1166,0,1166,1,2,0,Gd,5,0,NA,2005,Fin,400,12.15477935
1260,20,9750,Reg,NAmes,11,1Story,6,1969,1969,0,TA,CBlock,Gd,ALQ,602,14,1054,Gd,1054,0,1054,1,1,1,TA,6,0,NA,1969,Unf,460,11.92503512
1261,60,24682,IR3,Gilbert,19,2Story,6,1999,1999,0,TA,PConc,Gd,Unf,0,841,841,Ex,892,783,1675,0,2,1,TA,7,1,TA,1999,Fin,502,12.10625231
1262,20,9600,Reg,NAmes,11,1Story,5,1956,1956,0,TA,CBlock,TA,Rec,504,546,1050,Gd,1050,0,1050,0,1,0,TA,5,0,NA,1956,Unf,338,11.76679219
1263,50,11250,Reg,ClearCr,15,1.5Fin,4,1957,1989,0,TA,CBlock,TA,Unf,0,1104,1104,Ex,1104,684,1788,1,1,0,TA,8,1,TA,1957,Unf,304,11.99226042
1264,70,13515,Reg,BrkSide,8,2Story,6,1919,1950,0,TA,PConc,TA,Unf,0,764,764,Ex,1060,764,1824,0,1,0,TA,8,1,Gd,1940,Unf,520,12.10348606
1265,120,4060,Reg,NAmes,11,1Story,6,1998,1999,0,Gd,PConc,Gd,GLQ,266,1139,1405,Ex,1337,0,1337,1,2,0,Gd,5,0,NA,1998,Fin,511,12.10625231
1266,160,3735,Reg,Somerst,5,2Story,7,1999,1999,218,Gd,PConc,Gd,GLQ,450,241,691,Ex,713,739,1452,1,2,1,Gd,6,0,NA,1999,Unf,506,12.12214741
1267,190,10120,IR1,OldTown,7,2.5Unf,7,1910,1950,0,Fa,CBlock,TA,Unf,0,925,925,TA,964,925,1889,0,1,1,TA,9,1,Gd,1960,Unf,308,11.71177632
1268,20,13214,IR1,Timber,17,1Story,9,2008,2009,0,Ex,PConc,Ex,Unf,0,2002,2002,Ex,2018,0,2018,0,2,0,Ex,10,1,Gd,2009,Fin,746,12.84397135
1269,50,14100,IR1,Crawfor,3,1.5Fin,8,1935,1997,632,TA,CBlock,TA,Rec,192,536,728,Ex,1968,1479,3447,0,3,1,Gd,11,1,Gd,1982,Unf,1014,12.85055465
1270,50,11344,Reg,NAmes,11,1.5Fin,5,1958,1958,180,TA,CBlock,TA,BLQ,460,414,874,TA,874,650,1524,0,1,1,TA,7,0,NA,1958,Unf,315,11.87756858
1271,40,23595,Reg,ClearCr,15,1Story,7,1979,1979,0,Gd,PConc,Gd,GLQ,1258,74,1332,TA,1332,192,1524,2,0,1,Gd,4,1,TA,1979,Fin,586,12.46843691
1272,20,9156,IR1,NWAmes,6,1Story,6,1968,1968,0,TA,CBlock,TA,Unf,0,1489,1489,Gd,1489,0,1489,0,2,0,Gd,7,1,Gd,1968,RFn,462,12.13215696
1273,20,13526,IR1,Sawyer,9,1Story,5,1965,1965,114,TA,CBlock,TA,BLQ,560,0,935,TA,935,0,935,1,1,0,TA,5,0,NA,1965,Unf,288,11.8277362
1274,80,11512,IR1,Edwards,18,SLvl,6,1959,2006,84,TA,CBlock,TA,ALQ,719,300,1019,Gd,1357,0,1357,1,1,0,Ex,5,1,Gd,1959,RFn,312,12.08390501
1275,50,5362,Reg,Crawfor,3,1.5Fin,5,1910,2003,0,TA,PConc,TA,Unf,0,661,661,Ex,661,589,1250,0,2,0,TA,8,1,Gd,1985,Unf,552,11.84222921
1276,90,11345,Reg,NAmes,11,2Story,5,1948,1950,567,TA,CBlock,TA,Rec,220,708,928,Gd,928,992,1920,0,2,0,TA,10,0,NA,1948,Unf,400,11.8277362
1277,60,12936,IR1,NWAmes,6,2Story,6,1972,1972,0,TA,CBlock,TA,BLQ,593,130,723,TA,735,660,1395,0,1,1,TA,6,1,TA,1972,Unf,497,11.99535161
1278,80,17871,IR1,NWAmes,6,SLvl,6,1967,1976,359,TA,CBlock,Gd,ALQ,528,1152,1680,Fa,1724,0,1724,1,1,1,TA,7,1,Gd,1967,RFn,480,12.19551713
1279,60,9473,Reg,CollgCr,1,2Story,8,2002,2002,NA,Gd,PConc,Gd,GLQ,804,324,1128,Ex,1128,903,2031,1,2,1,Gd,7,1,Gd,2002,RFn,577,12.37581542
1281,20,9808,IR1,CollgCr,1,1Story,7,2002,2002,110,Gd,PConc,Gd,GLQ,788,785,1573,Ex,1573,0,1573,1,2,0,Gd,6,0,NA,2002,RFn,544,12.3327053
1282,20,8049,IR1,Timber,17,1Story,7,1990,1990,54,TA,CBlock,Gd,ALQ,1053,256,1309,TA,1339,0,1339,1,2,0,TA,6,1,TA,1990,Fin,484,12.10071213
1283,20,8800,IR1,CollgCr,1,1Story,5,1977,2008,0,TA,CBlock,Gd,LwQ,532,364,1040,TA,1040,0,1040,0,2,0,Gd,5,0,NA,1977,Unf,484,11.92171836
1284,90,9400,Reg,Mitchel,4,2Story,6,1971,1971,0,TA,CBlock,TA,Unf,0,912,912,TA,912,912,1824,0,2,2,TA,8,0,NA,NA,NA,0,11.84222921
1285,50,9638,Reg,SWISU,24,1.5Fin,6,1919,1990,0,TA,PConc,TA,Unf,0,804,804,Ex,1699,748,2447,0,2,0,Gd,10,1,Gd,1969,Unf,336,12.03765399
1286,50,6000,Reg,BrkSide,8,1.5Fin,6,1939,1950,0,TA,CBlock,TA,Unf,0,780,780,Ex,825,587,1412,0,1,0,TA,6,1,Gd,1939,Unf,280,11.79433792
1287,20,9790,Reg,NWAmes,6,1Story,6,1963,1963,451,TA,CBlock,TA,ALQ,569,678,1328,TA,1328,0,1328,1,1,1,TA,6,1,Gd,1963,Unf,528,11.87059991
1288,20,36500,IR1,ClearCr,15,1Story,5,1964,1964,621,TA,CBlock,TA,Rec,812,812,1624,Fa,1582,0,1582,0,2,0,TA,7,0,NA,1964,Unf,390,12.15477935
1289,120,5664,IR1,StoneBr,21,1Story,8,2000,2000,0,Gd,PConc,Gd,GLQ,1158,343,1501,Ex,1659,0,1659,1,2,0,Ex,5,1,Ex,2000,Fin,499,12.53537639
1290,60,11065,IR1,NridgHt,10,2Story,8,2006,2006,788,Gd,PConc,Gd,Unf,0,1085,1085,Ex,1120,850,1970,0,2,1,Ex,8,1,Gd,2006,Fin,753,12.54610995
1291,80,14112,IR1,NAmes,11,SLvl,5,1964,1964,86,TA,PConc,TA,GLQ,1014,138,1152,TA,1152,0,1152,1,1,0,TA,6,1,Gd,1964,RFn,484,12.10348606
1292,160,1680,Reg,BrDale,23,2Story,5,1972,1972,268,TA,CBlock,TA,ALQ,231,399,630,TA,630,672,1302,0,2,1,TA,6,0,NA,1972,Unf,264,11.69107165
1293,70,6600,Reg,OldTown,7,2Story,5,1892,1965,0,TA,Stone,TA,Unf,0,994,994,TA,1378,994,2372,0,2,0,TA,11,0,NA,1985,RFn,432,11.58524613
1294,60,10140,Reg,NWAmes,6,2Story,7,1976,1976,0,TA,PConc,Gd,GLQ,194,638,832,TA,832,832,1664,0,2,1,TA,8,1,TA,1976,RFn,528,12.00089179
1295,20,8172,Reg,Edwards,18,1Story,5,1955,1990,0,TA,CBlock,TA,Rec,167,697,864,TA,864,0,864,1,1,0,TA,5,0,NA,1957,Unf,572,11.65268741
1296,20,8400,Reg,NAmes,11,1Story,5,1968,1968,168,TA,CBlock,TA,BLQ,1016,36,1052,Gd,1052,0,1052,1,1,1,TA,5,0,NA,1968,RFn,288,11.8386256
1297,20,8700,Reg,NAmes,11,1Story,5,1963,1963,148,TA,CBlock,TA,ALQ,776,344,1120,Gd,1128,0,1128,1,2,0,TA,6,0,NA,1963,RFn,525,11.9511804
1298,180,3675,Reg,Edwards,18,SFoyer,6,2005,2006,82,TA,PConc,Gd,GLQ,547,0,547,Gd,1072,0,1072,1,2,0,TA,5,0,NA,2005,Fin,525,11.8493977
1299,60,63887,IR3,Edwards,18,2Story,10,2008,2008,796,Ex,PConc,Ex,GLQ,5644,466,6110,Ex,4692,950,5642,2,2,1,Ex,12,1,Gd,2008,Fin,1418,11.98292909
1300,20,7500,Reg,NAmes,11,1Story,5,1959,1994,0,TA,CBlock,TA,LwQ,340,0,1246,Ex,1246,0,1246,1,1,1,Gd,6,0,NA,1959,RFn,305,11.94470788
1301,60,10762,IR1,Gilbert,19,2Story,7,1999,1999,344,Gd,PConc,Gd,GLQ,694,284,978,Ex,1005,978,1983,0,2,1,Gd,9,1,TA,1999,Fin,490,12.32385568
1302,70,7500,IR1,Crawfor,3,2Story,6,1942,1950,0,TA,CBlock,TA,BLQ,547,224,771,Fa,753,741,1494,0,1,0,Gd,7,1,Gd,1942,Unf,213,12.08672589
1303,60,10120,Reg,NoRidge,3,2Story,8,1994,1994,391,Gd,PConc,Gd,GLQ,740,425,1165,Ex,1203,1323,2526,1,2,1,Gd,8,1,TA,1994,RFn,844,12.5776362
1304,20,8688,Reg,Somerst,5,1Story,7,2005,2005,228,Gd,PConc,Gd,Unf,0,1616,1616,Ex,1616,0,1616,0,2,0,Gd,7,0,NA,2005,RFn,834,12.35449265
1305,160,3363,Reg,Edwards,18,2Story,7,2004,2004,117,Gd,PConc,Gd,Unf,0,976,976,Ex,976,732,1708,0,2,0,Gd,7,0,NA,2004,Unf,380,11.77528973
1306,20,13173,IR1,NridgHt,10,1Story,9,2006,2007,300,Gd,PConc,Ex,GLQ,1572,80,1652,Ex,1652,0,1652,1,2,0,Ex,6,1,Ex,2006,Fin,840,12.69158046
1307,120,6955,IR1,NridgHt,10,1Story,7,2005,2006,94,Gd,PConc,Gd,Unf,0,1368,1368,Ex,1368,0,1368,0,2,0,Gd,6,1,Gd,2005,RFn,474,12.21849517
1308,20,8072,Reg,CollgCr,1,1Story,5,1994,1995,0,TA,PConc,Gd,ALQ,746,244,990,Ex,990,0,990,1,1,0,TA,5,0,NA,2000,Unf,480,11.83500896
1309,20,12000,Reg,OldTown,7,1Story,5,1948,2005,0,TA,CBlock,TA,GLQ,144,172,924,Ex,1122,0,1122,1,1,0,Gd,6,0,NA,1948,Unf,528,11.89818787
1310,20,7153,Reg,SawyerW,16,1Story,6,1991,1991,88,TA,CBlock,Gd,GLQ,1200,78,1278,Gd,1294,0,1294,1,2,0,Gd,6,0,NA,1991,RFn,496,12.09625778
1311,20,17500,Reg,Crawfor,3,1Story,7,1959,2002,0,Gd,PConc,Gd,GLQ,1406,496,1902,TA,1902,0,1902,1,2,0,Ex,7,1,TA,1959,Fin,567,12.72188581
1312,20,8814,Reg,CollgCr,1,1Story,7,2005,2007,80,Gd,PConc,Gd,GLQ,925,349,1274,Ex,1274,0,1274,1,2,0,Gd,6,0,NA,2005,RFn,508,12.22096126
1313,60,9572,IR1,NoRidge,3,2Story,8,1990,1990,336,Gd,PConc,Ex,GLQ,482,971,1453,Ex,1453,1357,2810,0,2,1,Gd,9,1,Ex,1990,RFn,750,12.6181823
1314,60,14774,IR1,NoRidge,3,2Story,9,1999,1999,165,Gd,PConc,Gd,Unf,0,1393,1393,Ex,1422,1177,2599,0,2,1,Gd,10,1,TA,1999,Fin,779,12.71640215
1315,20,8190,Reg,Edwards,18,1Story,4,1954,1954,0,TA,CBlock,TA,Rec,732,216,948,Ex,948,0,948,1,1,0,TA,5,1,TA,1956,Unf,280,11.68687877
1316,60,11075,Reg,NAmes,11,2Story,6,1969,1969,0,TA,CBlock,Fa,ALQ,500,176,952,TA,1092,1020,2112,0,2,1,TA,9,1,Gd,1969,Unf,576,12.23999086
1317,20,10226,IR1,CollgCr,1,1Story,8,2008,2008,270,Gd,PConc,Ex,Unf,0,1622,1622,Ex,1630,0,1630,1,2,0,Ex,8,1,Gd,2008,RFn,860,12.59640043
1318,120,4230,Reg,Somerst,5,1Story,7,2006,2007,0,Gd,PConc,Ex,Unf,0,1352,1352,Ex,1352,0,1352,0,2,0,Gd,5,1,Gd,2006,RFn,466,12.24961095
1319,20,14781,IR2,CollgCr,1,1Story,8,2001,2002,178,Gd,PConc,Gd,Unf,0,1753,1753,Ex,1787,0,1787,0,2,0,Gd,7,1,TA,2001,RFn,748,12.52452638
1320,20,10215,Reg,Edwards,18,1Story,4,1954,1954,132,TA,PConc,TA,ALQ,492,372,864,Ex,948,0,948,0,1,0,TA,5,0,NA,1954,Unf,248,11.61728548
1321,20,8400,Reg,NAmes,11,1Story,6,1957,1957,0,TA,CBlock,TA,ALQ,189,628,1478,Gd,1478,0,1478,1,1,1,TA,6,1,Gd,1957,RFn,442,11.96081129
1323,60,10186,IR1,NoRidge,3,2Story,7,1992,1992,0,Gd,PConc,Gd,GLQ,674,76,750,Ex,1061,862,1923,1,2,1,Gd,8,1,TA,1992,RFn,564,12.15477935
1324,30,5330,Reg,BrkSide,8,1Story,4,1940,1950,0,Fa,CBlock,TA,LwQ,280,140,420,Gd,708,0,708,0,1,0,Fa,5,0,NA,NA,NA,0,11.32055357
1325,20,9986,Reg,Somerst,5,1Story,8,2006,2007,428,Gd,PConc,Ex,Unf,0,1795,1795,Ex,1795,0,1795,0,2,0,Gd,7,1,Gd,2007,RFn,895,11.89818787
1327,30,4270,Reg,Edwards,18,1Story,3,1931,2006,0,TA,BrkTil,TA,Rec,544,0,544,Ex,774,0,774,0,1,0,Gd,6,0,NA,NA,NA,0,11.27720313
1328,20,6600,Reg,Mitchel,4,1Story,5,1982,2008,0,Gd,CBlock,TA,ALQ,641,175,816,Ex,816,0,816,0,1,0,Gd,5,1,Ex,1982,Unf,264,11.77912851
1329,50,10440,Reg,OldTown,7,1.5Fin,6,1920,1950,0,Gd,BrkTil,Gd,LwQ,493,1017,1510,Ex,1584,1208,2792,0,2,0,TA,8,1,TA,1920,Unf,520,12.45293272
1330,60,9084,IR1,Gilbert,19,2Story,7,1998,1998,0,TA,PConc,Gd,Unf,0,935,935,Gd,955,677,1632,0,2,1,TA,8,1,TA,1998,Fin,462,12.08107616
1331,20,10000,Reg,Somerst,5,1Story,8,2006,2006,410,Gd,PConc,Gd,Unf,0,1588,1588,Ex,1588,0,1588,0,2,0,Gd,7,1,Gd,2006,RFn,825,12.3327053
1332,80,10780,IR1,CollgCr,1,SLvl,5,1976,1976,0,TA,CBlock,TA,ALQ,483,428,911,Gd,954,0,954,0,1,0,TA,6,0,NA,1976,Unf,576,11.79433792
1333,20,8877,Reg,Edwards,18,1Story,4,1938,1958,0,TA,CBlock,TA,ALQ,690,126,816,Ex,816,0,816,1,1,0,TA,3,1,Gd,1958,Unf,288,11.51292546
1334,50,7200,Reg,IDOTRR,13,1.5Fin,5,1938,1995,0,TA,CBlock,TA,Unf,0,803,803,Ex,803,557,1360,0,1,1,Gd,6,0,NA,1951,Unf,297,11.74006104
1335,160,2368,Reg,BrDale,23,2Story,5,1970,1970,312,TA,CBlock,TA,LwQ,765,0,765,TA,765,600,1365,0,1,1,TA,7,0,NA,1970,Unf,440,11.73606902
1336,20,9650,Reg,NWAmes,6,1Story,6,1977,1977,360,TA,CBlock,Gd,ALQ,686,664,1350,TA,1334,0,1334,0,2,0,TA,6,1,TA,1977,RFn,630,12.03112384
1337,90,9246,IR1,NWAmes,6,1Story,5,1973,1973,564,TA,CBlock,TA,Unf,0,1656,1656,TA,1656,0,1656,0,2,0,TA,8,0,NA,1973,Unf,506,11.81303006
1339,60,13450,IR1,CollgCr,1,2Story,7,2002,2002,0,Gd,PConc,Gd,GLQ,700,216,916,Ex,920,941,1861,1,2,1,Gd,8,0,NA,2002,RFn,492,12.20607265
1340,20,9560,IR1,CollgCr,1,1Story,5,1972,1972,0,TA,CBlock,TA,Rec,360,504,864,Ex,864,0,864,0,1,0,TA,5,0,NA,1972,RFn,288,11.76368418
1341,20,8294,Reg,NAmes,11,1Story,4,1971,1971,0,TA,CBlock,TA,Unf,0,858,858,TA,872,0,872,0,1,0,TA,5,0,NA,1974,Unf,480,11.71993963
1342,20,13695,Reg,SawyerW,16,1Story,6,2003,2004,0,TA,PConc,Gd,GLQ,814,300,1114,Ex,1114,0,1114,1,1,0,Gd,6,0,NA,2004,Unf,576,11.9511804
1343,60,9375,Reg,CollgCr,1,2Story,8,2002,2002,149,Gd,PConc,Gd,Unf,0,1284,1284,Ex,1284,885,2169,0,2,1,Gd,7,1,Gd,2002,RFn,647,12.33929149
1344,50,7558,Reg,Crawfor,3,1.5Fin,6,1928,1950,0,TA,BrkTil,TA,Unf,0,896,896,Gd,1172,741,1913,0,1,1,TA,9,1,TA,1929,Unf,342,12.08390501
1345,60,11103,IR1,CollgCr,1,2Story,7,2006,2006,0,Gd,PConc,Gd,Unf,0,728,728,Ex,728,728,1456,0,2,1,Gd,8,1,TA,2006,Fin,440,11.95655303
1346,30,6000,Reg,OldTown,7,1Story,4,1920,1950,0,TA,PConc,TA,ALQ,250,710,960,Gd,960,0,960,0,1,0,Fa,5,0,NA,1997,Unf,308,11.59450545
1347,20,20781,IR2,NWAmes,6,1Story,7,1968,2003,0,TA,CBlock,TA,BLQ,297,1203,1568,TA,2156,0,2156,0,2,0,TA,9,1,Gd,1968,RFn,508,12.47800636
1348,20,15306,IR1,Timber,17,1Story,8,2006,2007,100,Gd,PConc,Ex,GLQ,80,1652,1732,Ex,1776,0,1776,1,2,0,Gd,7,1,Gd,2006,Fin,712,12.55483688
1349,20,16196,IR3,SawyerW,16,1Story,7,1998,1998,0,Gd,PConc,Gd,GLQ,1443,39,1482,Ex,1494,0,1494,1,2,0,Gd,5,1,Fa,1998,RFn,514,12.27839331
1350,70,5250,Reg,OldTown,7,2Story,8,1872,1987,0,TA,BrkTil,TA,LwQ,259,425,684,Fa,938,1215,2358,0,2,0,TA,8,0,NA,NA,NA,0,11.71177632
1351,90,11643,Reg,NAmes,11,2Story,5,1969,1969,368,TA,CBlock,TA,LwQ,500,748,1248,TA,1338,1296,2634,1,2,2,TA,12,0,NA,1969,Unf,968,12.20607265
1352,60,9247,IR1,NAmes,11,2Story,6,1962,1962,318,TA,CBlock,TA,Rec,319,539,858,Ex,858,858,1716,0,1,1,TA,8,1,Gd,1962,Fin,490,12.04941884
1353,50,6000,Reg,BrkSide,8,1.5Fin,6,1937,2000,0,Gd,BrkTil,TA,Unf,0,698,698,TA,786,390,1176,0,1,0,TA,4,0,NA,1999,Unf,624,11.81228904
1355,60,10316,IR1,CollgCr,1,2Story,7,2000,2000,0,Gd,PConc,Gd,GLQ,735,257,992,Ex,992,873,1865,1,2,1,Gd,7,1,TA,2000,RFn,839,12.36734079
1356,80,10192,IR1,NWAmes,6,SLvl,7,1968,1992,143,TA,CBlock,TA,Unf,0,570,570,Gd,1222,698,1920,0,3,0,Gd,8,1,TA,1968,RFn,487,12.04355372
1357,20,9477,Reg,NAmes,11,1Story,5,1966,1966,65,TA,CBlock,TA,Rec,340,524,864,TA,892,0,892,0,1,0,TA,5,0,NA,1966,RFn,264,11.60823564
1358,20,12537,IR1,NAmes,11,1Story,5,1971,2008,0,TA,CBlock,TA,GLQ,734,344,1078,Ex,1078,0,1078,1,1,1,TA,6,1,Fa,1971,Fin,500,11.91772368
1359,160,2117,Reg,Somerst,5,2Story,6,2000,2000,216,Gd,PConc,Gd,GLQ,378,378,756,Ex,769,804,1573,0,2,1,Gd,5,0,NA,2000,Unf,440,12.08672589
1360,20,16737,Reg,NridgHt,10,1Story,9,2004,2005,66,Gd,PConc,Ex,GLQ,1447,533,1980,Ex,1980,0,1980,1,2,0,Ex,8,1,Gd,2004,Fin,770,12.66032792
1361,70,9842,Reg,SWISU,24,2Story,5,1921,1998,0,TA,BrkTil,TA,Unf,0,612,612,Ex,990,1611,2601,0,3,1,TA,8,0,NA,1998,RFn,621,12.14950229
1362,20,16158,IR1,StoneBr,21,1Story,7,2005,2005,16,Gd,PConc,Ex,ALQ,1274,256,1530,Ex,1530,0,1530,1,2,0,Gd,7,1,Gd,2005,Fin,430,12.46843691
1363,50,12513,IR1,NAmes,11,1.5Fin,4,1920,2007,0,TA,BrkTil,TA,Unf,0,715,715,Gd,1281,457,1738,0,2,0,TA,7,1,Gd,1920,Unf,368,11.56076279
1364,60,8499,IR1,Gilbert,19,2Story,6,2006,2007,0,TA,PConc,Gd,Unf,0,616,616,Ex,616,796,1412,0,2,1,Gd,6,1,Gd,2007,Fin,432,11.96356787
1365,160,3180,Reg,Somerst,5,2Story,7,2005,2005,0,Gd,PConc,Gd,Unf,0,600,600,Ex,520,600,1200,0,2,1,Gd,4,0,NA,2005,RFn,480,11.87862358
1366,60,7500,Reg,Somerst,5,2Story,7,2000,2000,0,Gd,PConc,Gd,GLQ,533,281,814,Ex,814,860,1674,1,2,1,Gd,7,0,NA,2000,RFn,663,12.28303369
1367,60,9179,IR1,CollgCr,1,2Story,7,1999,1999,158,Gd,PConc,Gd,GLQ,633,240,873,Ex,882,908,1790,1,2,1,Gd,7,0,NA,1999,RFn,588,12.17044547
1368,160,2665,Reg,MeadowV,14,2Story,5,1977,1977,0,TA,PConc,TA,ALQ,548,36,757,Ex,925,550,1475,0,2,0,TA,6,1,TA,1977,RFn,336,11.75194237
1369,120,4435,Reg,CollgCr,1,1Story,6,2003,2004,170,Gd,PConc,Gd,GLQ,685,163,848,Ex,848,0,848,1,1,0,Gd,4,0,NA,2003,Fin,420,11.87756858
1370,20,10635,IR2,CollgCr,1,1Story,8,2003,2003,171,Gd,PConc,Gd,BLQ,370,315,1657,Ex,1668,0,1668,1,2,0,Gd,8,1,TA,2003,Fin,502,12.35449265
1371,50,5400,Reg,OldTown,7,1.5Fin,4,1920,1950,0,Fa,PConc,TA,ALQ,315,420,840,Ex,840,534,1374,0,1,0,TA,6,0,NA,1967,Fin,338,11.56171563
1372,80,9600,Reg,NAmes,11,SLvl,6,1955,1996,0,TA,CBlock,TA,BLQ,831,161,992,Gd,1661,0,1661,1,1,0,Gd,8,1,TA,1955,RFn,377,12.01672647
1373,60,9750,Reg,CollgCr,1,2Story,7,1998,1998,0,TA,PConc,Gd,GLQ,975,133,1108,Ex,1108,989,2097,1,2,1,Gd,8,1,TA,1998,RFn,583,12.52197768
1375,60,10625,Reg,Somerst,5,2Story,7,2005,2005,0,Gd,PConc,Gd,Unf,0,1026,1026,Ex,1026,932,1958,0,2,1,Gd,9,1,Gd,2005,Fin,936,12.4292162
1376,20,10991,IR1,Timber,17,1Story,8,2007,2007,80,Gd,PConc,Gd,Unf,0,1571,1571,Ex,1571,0,1571,0,2,0,Gd,7,1,Gd,2007,Fin,722,12.38421883
1377,30,6292,Reg,SWISU,24,1Story,6,1930,1950,0,TA,BrkTil,Gd,Rec,384,384,768,TA,790,0,790,0,1,0,TA,4,0,NA,1925,Unf,160,11.41861479
1378,50,10998,Reg,Edwards,18,1.5Fin,5,1941,1960,0,TA,CBlock,TA,LwQ,408,156,984,Ex,984,620,1604,0,2,0,TA,6,0,NA,1977,Unf,660,11.66992921
1379,160,1953,Reg,BrDale,23,2Story,6,1973,1973,408,TA,CBlock,TA,BLQ,309,174,483,TA,483,504,987,0,1,1,TA,5,0,NA,1973,Unf,264,11.32659589
1380,80,9735,Reg,Timber,17,SLvl,5,2006,2007,0,TA,PConc,Gd,Unf,0,384,384,Gd,754,640,1394,0,2,1,Gd,7,0,NA,2007,Fin,400,12.02873863
1382,20,12925,IR1,NAmes,11,1Story,6,1970,1970,0,TA,CBlock,TA,BLQ,865,340,1205,Ex,2117,0,2117,0,2,1,TA,7,1,Gd,1970,Fin,550,12.3779229
1383,70,7200,Reg,OldTown,7,2Story,7,1920,1950,0,TA,BrkTil,Fa,Unf,0,596,596,Ex,998,764,1762,1,1,1,Gd,8,0,NA,1989,Unf,576,11.96400108
1384,30,25339,Reg,Sawyer,9,1Story,5,1918,2007,0,TA,BrkTil,TA,Unf,0,816,816,Ex,1416,0,1416,0,2,0,Gd,7,0,NA,2007,Unf,576,11.62625415
1385,50,9060,Reg,Edwards,18,1.5Fin,6,1939,1950,0,TA,BrkTil,TA,Rec,204,356,560,TA,698,560,1258,0,1,0,TA,6,0,NA,1939,Unf,280,11.56171563
1386,50,5436,Reg,IDOTRR,13,1.5Fin,4,1922,2007,0,TA,BrkTil,TA,BLQ,735,61,796,Gd,796,358,1154,1,1,0,Gd,7,0,NA,1922,Unf,240,11.74006104
1387,60,16692,IR1,NWAmes,6,2Story,7,1978,1978,184,TA,CBlock,Gd,BLQ,790,133,1392,TA,1392,1392,2784,1,3,1,Gd,12,1,TA,1978,RFn,564,12.4292162
1388,50,8520,Reg,OldTown,7,1.5Fin,6,1916,1950,0,TA,BrkTil,TA,Rec,168,0,714,TA,1664,862,2526,0,2,0,Gd,10,1,Gd,1916,Unf,216,11.82041016
1389,20,14892,IR1,Gilbert,19,1Story,9,2006,2007,160,Ex,PConc,Ex,GLQ,1320,426,1746,Ex,1746,0,1746,1,2,0,Ex,7,1,Gd,2006,Fin,758,12.84132585
1390,50,6000,Reg,BrkSide,8,1.5Fin,6,1941,1950,0,TA,BrkTil,TA,ALQ,375,360,735,Ex,869,349,1218,0,1,0,TA,6,1,Gd,2003,Unf,440,11.7829526
1391,20,9100,Reg,CollgCr,1,1Story,7,2000,2000,244,Gd,PConc,Gd,GLQ,1400,125,1525,Ex,1525,0,1525,1,2,0,Gd,6,0,NA,2000,RFn,541,12.36734079
1392,90,8944,Reg,NAmes,11,1Story,5,1967,1967,0,TA,CBlock,TA,Unf,0,1584,1584,TA,1584,0,1584,0,2,0,TA,8,0,NA,1967,Unf,792,11.72803684
